,w_geocode,h_geocode,S000,SA01,SA02,SA03,SE01,SE02,SE03,SI01,SI02,SI03,createdate,origin_lat,origin_lon,origin_county,dest_lat,dest_lon,dest_county,linestring
6002889,360870108012011,360811579024009,1,0,0,1,1,0,0,0,0,1,20170919,40.73837879999999,-73.7142874,"Queens County, NY",41.1709175,-74.00239659999998,"Rockland County, NY","LINESTRING(-73.7142874 40.73837879999999, -74.00239659999998 41.1709175)"
5696686,360810737001001,360810739003002,1,0,1,0,0,0,1,0,0,1,20170919,40.723009499999996,-73.8457358,"Queens County, NY",40.720142200000005,-73.8427697,"Queens County, NY","LINESTRING(-73.8457358 40.723009499999996, -73.8427697 40.720142200000005)"
3851507,360610095001003,360610048004000,1,1,0,0,0,0,1,0,0,1,20170919,40.733146399999995,-73.9857258,"New York County, NY",40.7457105,-73.9926136,"New York County, NY","LINESTRING(-73.9857258 40.733146399999995, -73.9926136 40.7457105)"
1647006,360470238003001,360470112003000,1,0,1,0,0,1,0,0,0,1,20170919,40.6422014,-73.9972031,"Kings County, NY",40.6318419,-73.9936393,"Kings County, NY","LINESTRING(-73.9972031 40.6422014, -73.9936393 40.6318419)"
6613471,361031466051012,361031350032006,1,0,1,0,0,1,0,0,0,1,20170919,40.8724427,-73.1497332,"Suffolk County, NY",40.8002175,-73.1147995,"Suffolk County, NY","LINESTRING(-73.1497332 40.8724427, -73.1147995 40.8002175)"
1811657,360470529001000,360470022003008,1,0,1,0,1,0,0,0,0,1,20170919,40.639505,-74.02442640000001,"Kings County, NY",40.705191799999994,-73.9514293,"Kings County, NY","LINESTRING(-74.02442640000001 40.639505, -73.9514293 40.705191799999994)"
5465333,360810216001012,360810138001001,1,0,1,0,0,0,1,0,0,1,20170919,40.708816,-73.828462,"Queens County, NY",40.7115291,-73.82764820000001,"Queens County, NY","LINESTRING(-73.828462 40.708816, -73.82764820000001 40.7115291)"
5789321,360811008011005,360810198003005,1,0,1,0,0,0,1,0,0,1,20170919,40.690543,-73.8049715,"Queens County, NY",40.607979799999995,-73.76472340000001,"Queens County, NY","LINESTRING(-73.8049715 40.690543, -73.76472340000001 40.607979799999995)"
6387010,361031122063016,360594083002002,1,0,0,1,0,0,1,0,1,0,20170919,40.71752070000001,-73.54008420000001,"Nassau County, NY",40.7888669,-73.4165027,"Suffolk County, NY","LINESTRING(-73.54008420000001 40.71752070000001, -73.4165027 40.7888669)"
344353,360050237021000,360050087005001,1,0,1,0,0,1,0,0,0,1,20170919,40.8214437,-73.8973248,"Bronx County, NY",40.8617509,-73.896698,"Bronx County, NY","LINESTRING(-73.8973248 40.8214437, -73.896698 40.8617509)"
2695331,360594105001004,361031349072028,1,0,1,0,0,0,1,0,0,1,20170919,40.8873684,-73.23069170000001,"Suffolk County, NY",40.66246029999999,-73.6918713,"Nassau County, NY","LINESTRING(-73.23069170000001 40.8873684, -73.6918713 40.66246029999999)"
352031,360050245011000,360610081001000,1,0,0,1,0,0,1,0,0,1,20170919,40.7401641,-73.9966522,"New York County, NY",40.8523424,-73.9142487,"Bronx County, NY","LINESTRING(-73.9966522 40.7401641, -73.9142487 40.8523424)"
6456500,361031234011012,361031239003024,1,0,1,0,0,0,1,1,0,0,20170919,40.6941639,-73.38827619999999,"Suffolk County, NY",40.709585600000004,-73.3994488,"Suffolk County, NY","LINESTRING(-73.38827619999999 40.6941639, -73.3994488 40.709585600000004)"
5845764,360811467001007,360811099002007,1,1,0,0,0,0,1,0,0,1,20170919,40.765578000000005,-73.7876995,"Queens County, NY",40.7609576,-73.7691464,"Queens County, NY","LINESTRING(-73.7876995 40.765578000000005, -73.7691464 40.7609576)"
1808349,360470526003002,360470478002004,1,0,1,0,0,1,0,0,1,0,20170919,40.631404499999995,-73.97933909999999,"Kings County, NY",40.6337564,-73.9653784,"Kings County, NY","LINESTRING(-73.97933909999999 40.631404499999995, -73.9653784 40.6337564)"
3161453,360610029004007,360470053002006,1,0,1,0,0,0,1,0,0,1,20170919,40.677614399999996,-74.0112365,"Kings County, NY",40.71305170000001,-74.00189379999999,"New York County, NY","LINESTRING(-74.0112365 40.677614399999996, -74.00189379999999 40.71305170000001)"
5487434,360810261004005,360810243004000,1,1,0,0,1,0,0,0,0,1,20170919,40.73993370000001,-73.8962428,"Queens County, NY",40.745006599999996,-73.9026365,"Queens County, NY","LINESTRING(-73.8962428 40.73993370000001, -73.9026365 40.745006599999996)"
5459200,360810205001024,361190059023002,1,0,1,0,0,0,1,0,1,0,20170919,40.8979352,-73.77218859999999,"Westchester County, NY",40.7282609,-73.9219223,"Queens County, NY","LINESTRING(-73.77218859999999 40.8979352, -73.9219223 40.7282609)"
429597,360050397001002,360050149003002,1,0,0,1,1,0,0,0,0,1,20170919,40.8313896,-73.9032839,"Bronx County, NY",40.8627841,-73.887292,"Bronx County, NY","LINESTRING(-73.9032839 40.8313896, -73.887292 40.8627841)"
4142857,360610112021003,360050293024005,1,0,1,0,0,0,1,0,1,0,20170919,40.88281129999999,-73.9150259,"Bronx County, NY",40.762290500000006,-73.9734093,"New York County, NY","LINESTRING(-73.9150259 40.88281129999999, -73.9734093 40.762290500000006)"
2800648,360594154022009,360594135006009,1,1,0,0,1,0,0,0,0,1,20170919,40.6662711,-73.6094424,"Nassau County, NY",40.6525369,-73.52543320000001,"Nassau County, NY","LINESTRING(-73.6094424 40.6662711, -73.52543320000001 40.6525369)"
3012302,360610009001000,360610014011000,1,0,1,0,0,0,1,0,0,1,20170919,40.7157955,-73.9882806,"New York County, NY",40.7055747,-74.010762,"New York County, NY","LINESTRING(-73.9882806 40.7157955, -74.010762 40.7055747)"
3867586,360610096001002,360610126008000,1,0,1,0,0,0,1,0,1,0,20170919,40.7666807,-73.9583665,"New York County, NY",40.757651,-73.97995259999999,"New York County, NY","LINESTRING(-73.9583665 40.7666807, -73.97995259999999 40.757651)"
4066381,360610109001002,360470009001001,1,0,1,0,0,0,1,0,1,0,20170919,40.693664500000004,-73.9915851,"Kings County, NY",40.7538013,-73.9904324,"New York County, NY","LINESTRING(-73.9915851 40.693664500000004, -73.9904324 40.7538013)"
3178997,360610031001010,360470370003003,1,0,1,0,0,1,0,0,0,1,20170919,40.587170799999996,-73.9648492,"Kings County, NY",40.716376000000004,-74.00335390000001,"New York County, NY","LINESTRING(-73.9648492 40.587170799999996, -74.00335390000001 40.716376000000004)"
2635964,360594073011118,361031475013004,1,0,1,0,0,0,1,0,0,1,20170919,40.7420336,-73.19546070000001,"Suffolk County, NY",40.734667,-73.6097574,"Nassau County, NY","LINESTRING(-73.19546070000001 40.7420336, -73.6097574 40.734667)"
1698603,360470345001001,360470345002002,1,0,1,0,1,0,0,0,1,0,20170919,40.67304620000001,-73.9348969,"Kings County, NY",40.672156,-73.9349943,"Kings County, NY","LINESTRING(-73.9348969 40.67304620000001, -73.9349943 40.672156)"
2864809,360595184003014,361031118012017,1,0,1,0,0,0,1,0,0,1,20170919,40.8490639,-73.32898709999999,"Suffolk County, NY",40.8155283,-73.50064420000001,"Nassau County, NY","LINESTRING(-73.32898709999999 40.8490639, -73.50064420000001 40.8155283)"
5733009,360810853001000,360050369021000,1,0,1,0,0,0,1,0,1,0,20170919,40.8430244,-73.89423640000001,"Bronx County, NY",40.759631899999995,-73.8282307,"Queens County, NY","LINESTRING(-73.89423640000001 40.8430244, -73.8282307 40.759631899999995)"
3172172,360610031001007,360594156003002,1,1,0,0,1,0,0,0,0,1,20170919,40.680207200000005,-73.5224976,"Nassau County, NY",40.7172185,-74.0022382,"New York County, NY","LINESTRING(-73.5224976 40.680207200000005, -74.0022382 40.7172185)"
3358006,360610050004001,360610144012000,2,0,1,1,0,0,2,0,2,0,20170919,40.7760235,-73.9484078,"New York County, NY",40.7339744,-73.9877314,"New York County, NY","LINESTRING(-73.9484078 40.7760235, -73.9877314 40.7339744)"
5593969,360810493022004,360810106002001,1,0,1,0,1,0,0,1,0,0,20170919,40.6849974,-73.8250195,"Queens County, NY",40.7282549,-73.8877579,"Queens County, NY","LINESTRING(-73.8250195 40.6849974, -73.8877579 40.7282549)"
4350776,360610128004000,360610002022003,1,0,0,1,0,0,1,0,0,1,20170919,40.7111708,-73.9819545,"New York County, NY",40.7736661,-73.9608975,"New York County, NY","LINESTRING(-73.9819545 40.7111708, -73.9608975 40.7736661)"
5805673,360811151001013,360811151001010,2,1,1,0,2,0,0,1,0,1,20170919,40.7669542,-73.8063897,"Queens County, NY",40.7671023,-73.8082515,"Queens County, NY","LINESTRING(-73.8063897 40.7669542, -73.8082515 40.7671023)"
1569001,360470131004000,360470141003002,1,0,0,1,0,1,0,0,1,0,20170919,40.6658497,-73.9907746,"Kings County, NY",40.6778668,-73.9811062,"Kings County, NY","LINESTRING(-73.9907746 40.6658497, -73.9811062 40.6778668)"
3330601,360610047001003,360470245002001,1,1,0,0,0,0,1,0,0,1,20170919,40.682692200000005,-73.9519092,"Kings County, NY",40.7237394,-74.0020538,"New York County, NY","LINESTRING(-73.9519092 40.682692200000005, -74.0020538 40.7237394)"
1728415,360470409001002,360470399003000,1,1,0,0,0,1,0,0,0,1,20170919,40.6913438,-73.9196557,"Kings County, NY",40.6914113,-73.9032045,"Kings County, NY","LINESTRING(-73.9196557 40.6913438, -73.9032045 40.6914113)"
242519,360050061001000,360610291002000,1,0,1,0,0,0,1,0,0,1,20170919,40.866194,-73.92375229999999,"New York County, NY",40.8252179,-73.9202975,"Bronx County, NY","LINESTRING(-73.92375229999999 40.866194, -73.9202975 40.8252179)"
6064842,360870125023014,360870113013005,1,0,1,0,0,1,0,1,0,0,20170919,41.109970000000004,-74.031746,"Rockland County, NY",41.074647399999996,-74.0530212,"Rockland County, NY","LINESTRING(-74.031746 41.109970000000004, -74.0530212 41.074647399999996)"
5837811,360811377004000,360810964002014,1,0,0,1,0,1,0,0,0,1,20170919,40.5896829,-73.7907218,"Queens County, NY",40.7443694,-73.7458055,"Queens County, NY","LINESTRING(-73.7907218 40.5896829, -73.7458055 40.7443694)"
3171994,360610031001007,360594097002009,1,0,1,0,0,0,1,0,0,1,20170919,40.6991291,-73.4968186,"Nassau County, NY",40.7172185,-74.0022382,"New York County, NY","LINESTRING(-73.4968186 40.6991291, -74.0022382 40.7172185)"
3863068,360610096001000,361031122142021,1,0,0,1,0,0,1,0,0,1,20170919,40.777553499999996,-73.3799873,"Suffolk County, NY",40.757860799999996,-73.9785101,"New York County, NY","LINESTRING(-73.3799873 40.777553499999996, -73.9785101 40.757860799999996)"
347382,360050238001000,360050054003001,1,1,0,0,0,0,1,0,0,1,20170919,40.8298657,-73.8829198,"Bronx County, NY",40.8432666,-73.860417,"Bronx County, NY","LINESTRING(-73.8829198 40.8298657, -73.860417 40.8432666)"
4197738,360610113001011,360810497002001,1,0,1,0,1,0,0,0,0,1,20170919,40.7295818,-73.8917397,"Queens County, NY",40.7529466,-73.9864533,"New York County, NY","LINESTRING(-73.8917397 40.7295818, -73.9864533 40.7529466)"
5948744,360850146063000,360850128061001,1,0,0,1,0,1,0,0,0,1,20170919,40.5601696,-74.1161515,"Richmond County, NY",40.56445720000001,-74.13329770000001,"Richmond County, NY","LINESTRING(-74.1161515 40.5601696, -74.13329770000001 40.56445720000001)"
349507,360050239001000,360810235004003,1,0,1,0,1,0,0,0,0,1,20170919,40.7400715,-73.91789200000001,"Queens County, NY",40.8611925,-73.9005985,"Bronx County, NY","LINESTRING(-73.91789200000001 40.7400715, -73.9005985 40.8611925)"
5441858,360810182001003,360810006002001,1,0,1,0,0,1,0,0,0,1,20170919,40.6869432,-73.8641072,"Queens County, NY",40.6754964,-73.7995402,"Queens County, NY","LINESTRING(-73.8641072 40.6869432, -73.7995402 40.6754964)"
6464348,361031235003018,361190066002008,1,0,0,1,0,0,1,0,0,1,20170919,40.9295355,-73.7970547,"Westchester County, NY",40.67395379999999,-73.4157319,"Suffolk County, NY","LINESTRING(-73.7970547 40.9295355, -73.4157319 40.67395379999999)"
1496130,360470037001012,360810846011008,1,0,1,0,0,0,1,0,1,0,20170919,40.6674,-73.8194119,"Queens County, NY",40.6897456,-73.9870177,"Kings County, NY","LINESTRING(-73.8194119 40.6674, -73.9870177 40.6897456)"
1598541,360470172001001,360050342002005,1,0,1,0,0,1,0,0,1,0,20170919,40.8666518,-73.8599459,"Bronx County, NY",40.611042299999994,-74.00809659999999,"Kings County, NY","LINESTRING(-73.8599459 40.8666518, -74.00809659999999 40.611042299999994)"
2661175,360594078011000,361190024053022,1,1,0,0,0,1,0,0,0,1,20170919,40.92386679999999,-73.8631008,"Westchester County, NY",40.7321568,-73.5448316,"Nassau County, NY","LINESTRING(-73.8631008 40.92386679999999, -73.5448316 40.7321568)"
3488235,360610063001001,360050369012000,1,0,1,0,0,1,0,0,0,1,20170919,40.8453117,-73.8929946,"Bronx County, NY",40.7356704,-73.99596020000001,"New York County, NY","LINESTRING(-73.8929946 40.8453117, -73.99596020000001 40.7356704)"
3878876,360610096001005,360050350001006,1,0,0,1,0,0,1,0,0,1,20170919,40.868269500000004,-73.8470282,"Bronx County, NY",40.75577620000001,-73.98132820000001,"New York County, NY","LINESTRING(-73.8470282 40.868269500000004, -73.98132820000001 40.75577620000001)"
1733294,360470420002002,360810381001001,1,1,0,0,0,1,0,0,0,1,20170919,40.7573736,-73.85780340000001,"Queens County, NY",40.608653100000005,-73.9645568,"Kings County, NY","LINESTRING(-73.85780340000001 40.7573736, -73.9645568 40.608653100000005)"
5401462,360810123013004,360595172001001,1,0,1,0,0,0,1,0,0,1,20170919,40.86674420000001,-73.63378,"Nassau County, NY",40.7730742,-73.8944452,"Queens County, NY","LINESTRING(-73.63378 40.86674420000001, -73.8944452 40.7730742)"
3875812,360610096001004,360610127004000,1,0,1,0,0,0,1,0,0,1,20170919,40.7637716,-73.9905953,"New York County, NY",40.756397,-73.9808647,"New York County, NY","LINESTRING(-73.9905953 40.7637716, -73.9808647 40.756397)"
2471051,360593020001013,360593022004004,1,0,0,1,0,1,0,0,0,1,20170919,40.7909864,-73.6419418,"Nassau County, NY",40.792929799999996,-73.65526870000001,"Nassau County, NY","LINESTRING(-73.6419418 40.7909864, -73.65526870000001 40.792929799999996)"
4565681,360610175004001,360811133002008,1,0,0,1,0,0,1,0,1,0,20170919,40.7627175,-73.7838733,"Queens County, NY",40.790199799999996,-73.9759656,"New York County, NY","LINESTRING(-73.7838733 40.7627175, -73.9759656 40.790199799999996)"
2905313,360595195002000,360810455005000,1,1,0,0,1,0,0,0,0,1,20170919,40.735587200000005,-73.8622281,"Queens County, NY",40.7870846,-73.5160866,"Nassau County, NY","LINESTRING(-73.8622281 40.735587200000005, -73.5160866 40.7870846)"
4340539,360610125002002,361190005002016,1,0,1,0,0,0,1,0,0,1,20170919,40.938765999999994,-73.8878674,"Westchester County, NY",40.7595635,-73.9864502,"New York County, NY","LINESTRING(-73.8878674 40.938765999999994, -73.9864502 40.7595635)"
4103716,360610109001008,360850251001028,1,0,1,0,0,0,1,0,0,1,20170919,40.6182125,-74.1397811,"Richmond County, NY",40.7521794,-73.988522,"New York County, NY","LINESTRING(-74.1397811 40.6182125, -73.988522 40.7521794)"
3279161,360610037003015,360610237003007,1,0,1,0,0,0,1,0,0,1,20170919,40.830560399999996,-73.94557590000001,"New York County, NY",40.7233764,-74.0055407,"New York County, NY","LINESTRING(-73.94557590000001 40.830560399999996, -74.0055407 40.7233764)"
440041,360050409001006,361031461021022,1,0,1,0,0,0,1,0,0,1,20170919,40.754745799999995,-73.24257359999999,"Suffolk County, NY",40.8729674,-73.89448879999999,"Bronx County, NY","LINESTRING(-73.24257359999999 40.754745799999995, -73.89448879999999 40.8729674)"
3275091,360610037003008,360610073006006,1,0,1,0,0,0,1,0,0,1,20170919,40.734041999999995,-74.00196770000001,"New York County, NY",40.7247669,-74.0064802,"New York County, NY","LINESTRING(-74.00196770000001 40.734041999999995, -74.0064802 40.7247669)"
3985854,360610102001004,360470268001000,1,0,1,0,0,1,0,0,0,1,20170919,40.6097211,-73.9875324,"Kings County, NY",40.760335999999995,-73.9727304,"New York County, NY","LINESTRING(-73.9875324 40.6097211, -73.9727304 40.760335999999995)"
1585754,360470153001001,361031586093018,1,1,0,0,0,0,1,0,0,1,20170919,40.8117519,-73.0947315,"Suffolk County, NY",40.667834899999995,-73.97914109999999,"Kings County, NY","LINESTRING(-73.0947315 40.8117519, -73.97914109999999 40.667834899999995)"
6081911,360870131003014,360870112001017,1,1,0,0,0,1,0,0,0,1,20170919,41.118069299999995,-73.99085500000001,"Rockland County, NY",41.089282700000005,-73.9156326,"Rockland County, NY","LINESTRING(-73.99085500000001 41.118069299999995, -73.9156326 41.089282700000005)"
1976616,360471098002005,360810779025000,1,1,0,0,0,1,0,0,1,0,20170919,40.7287412,-73.8266031,"Queens County, NY",40.6519977,-73.9021931,"Kings County, NY","LINESTRING(-73.8266031 40.7287412, -73.9021931 40.6519977)"
1963307,360470962001006,360470543002001,1,0,1,0,1,0,0,1,0,0,20170919,40.697059,-73.96427709999999,"Kings County, NY",40.64379279999999,-73.9118864,"Kings County, NY","LINESTRING(-73.96427709999999 40.697059, -73.9118864 40.64379279999999)"
3107446,360610015021010,360850146081000,1,0,1,0,0,1,0,0,0,1,20170919,40.5621677,-74.1561266,"Richmond County, NY",40.7077775,-74.0073637,"New York County, NY","LINESTRING(-74.1561266 40.5621677, -74.0073637 40.7077775)"
3565108,360610074003003,360610181005000,1,0,1,0,0,0,1,0,0,1,20170919,40.79192379999999,-73.96635,"New York County, NY",40.7445945,-73.9842102,"New York County, NY","LINESTRING(-73.96635 40.79192379999999, -73.9842102 40.7445945)"
5440705,360810179002015,361190040005003,1,0,1,0,0,0,1,1,0,0,20170919,40.9160295,-73.83161690000001,"Westchester County, NY",40.7440781,-73.9360688,"Queens County, NY","LINESTRING(-73.83161690000001 40.9160295, -73.9360688 40.7440781)"
2907086,360595196011006,360610040004000,1,0,1,0,1,0,0,0,0,1,20170919,40.7289865,-73.9858435,"New York County, NY",40.7858097,-73.50157469999999,"Nassau County, NY","LINESTRING(-73.9858435 40.7289865, -73.50157469999999 40.7858097)"
3881867,360610096001005,360810317001004,1,0,0,1,0,1,0,0,0,1,20170919,40.77187120000001,-73.8935071,"Queens County, NY",40.75577620000001,-73.98132820000001,"New York County, NY","LINESTRING(-73.8935071 40.77187120000001, -73.98132820000001 40.75577620000001)"
1904053,360470738003000,360470772002006,1,0,1,0,1,0,0,0,0,1,20170919,40.6294034,-73.9517195,"Kings County, NY",40.6214364,-73.93656390000001,"Kings County, NY","LINESTRING(-73.9517195 40.6294034, -73.93656390000001 40.6214364)"
3648292,360610082001001,360610126007000,5,0,4,1,0,0,5,0,0,5,20170919,40.7673062,-73.95790759999998,"New York County, NY",40.7528098,-73.98033000000001,"New York County, NY","LINESTRING(-73.95790759999998 40.7673062, -73.98033000000001 40.7528098)"
5430849,360810179001005,360810504001000,1,0,1,0,0,0,1,1,0,0,20170919,40.7072576,-73.76248609999999,"Queens County, NY",40.746610600000004,-73.9298495,"Queens County, NY","LINESTRING(-73.76248609999999 40.7072576, -73.9298495 40.746610600000004)"
7286097,361190112004025,361190052002014,1,0,0,1,0,1,0,0,0,1,20170919,40.9491085,-73.816947,"Westchester County, NY",41.057093200000004,-73.82261340000001,"Westchester County, NY","LINESTRING(-73.816947 40.9491085, -73.82261340000001 41.057093200000004)"
7240743,361190097021000,360470594023002,1,0,1,0,0,0,1,0,0,1,20170919,40.5944959,-73.9441473,"Kings County, NY",41.016674,-73.7513531,"Westchester County, NY","LINESTRING(-73.9441473 40.5944959, -73.7513531 41.016674)"
1746356,360470443004001,360470491004000,3,0,1,2,0,3,0,0,0,3,20170919,40.7048391,-73.94534,"Kings County, NY",40.7042015,-73.9175593,"Kings County, NY","LINESTRING(-73.94534 40.7048391, -73.9175593 40.7042015)"
6765693,361031587052000,361031583102021,2,0,2,0,0,2,0,0,0,2,20170919,40.89308079999999,-72.96606659999999,"Suffolk County, NY",40.8717995,-72.9630787,"Suffolk County, NY","LINESTRING(-72.96606659999999 40.89308079999999, -72.9630787 40.8717995)"
5650965,360810693002000,360810043002002,1,0,0,1,0,0,1,0,0,1,20170919,40.7599886,-73.9391659,"Queens County, NY",40.72795479999999,-73.8624146,"Queens County, NY","LINESTRING(-73.9391659 40.7599886, -73.8624146 40.72795479999999)"
3216102,360610033001003,360810622001014,1,0,0,1,0,0,1,0,0,1,20170919,40.692071899999995,-73.72810720000001,"Queens County, NY",40.7182963,-74.00449990000001,"New York County, NY","LINESTRING(-73.72810720000001 40.692071899999995, -74.00449990000001 40.7182963)"
3076981,360610013002009,360593015003016,1,1,0,0,0,1,0,0,0,1,20170919,40.8030695,-73.70847409999999,"Nassau County, NY",40.706488799999995,-74.0133344,"New York County, NY","LINESTRING(-73.70847409999999 40.8030695, -74.0133344 40.706488799999995)"
